id,FloodProbability
1118167,0.5079081984017626
1118168,0.5694550376711347
1118169,0.4791623457170687
1118170,0.48274330088188333
1118171,0.5013541655237111
1118172,0.4809027950477906
1118173,0.43920659463642053
1118174,0.46382820557808874
1118175,0.5647896122770913
1118176,0.5448921841795762
1118177,0.48598403551551667
1118178,0.46921168719677764
1118179,0.4959798575652082
1118180,0.49768461820171744
1118181,0.5533332756525474
1118182,0.5289390953586369
1118183,0.580177444847653
1118184,0.5192313528092949
1118185,0.44959914961038083
1118186,0.5300971408972732
1118187,0.4959229253915577
1118188,0.5110396147503495
1118189,0.48895142603626685
1118190,0.465132253181517
1118191,0.5077609475427909
1118192,0.4744507568444605
1118193,0.5181288048641397
1118194,0.5574393003086477
1118195,0.6003626186043062
1118196,0.5014769781635336
1118197,0.46175341781053625
1118198,0.5225270770412471
1118199,0.5106618468001761
1118200,0.5279465739669341
1118201,0.4713326740883297
1118202,0.5790585518142439
1118203,0.5310088088264795
1118204,0.5901930219317452
1118205,0.5308088508139224
1118206,0.47074321966114235
1118207,0.4798546224776818
1118208,0.45319847836043303
1118209,0.5434677698168419
1118210,0.483226777253775
1118211,0.5425135809965038
1118212,0.4994973376120569
1118213,0.5760299434769875
1118214,0.5103618468172049
1118215,0.4808595000619008
1118216,0.4624742833379073
1118217,0.4561011722807658
1118218,0.525648935456309
1118219,0.47617668079497927
1118220,0.4771787328814074
1118221,0.5011261810189351
1118222,0.5476612957622068
1118223,0.5044913100902698
1118224,0.4912185418525928
1118225,0.554712007358588
1118226,0.5085579851696882
1118227,0.5087770370427088
1118228,0.5346870245309775
1118229,0.5011910694826972
1118230,0.530211333246262
1118231,0.4923713575551621
1118232,0.48166230927320713
1118233,0.501372695667003
1118234,0.5627321958387264
1118235,0.5068193536498867
1118236,0.5352189637004172
1118237,0.5301654249095853
1118238,0.552790107547119
1118239,0.4779701028472624
1118240,0.5125132462415132
1118241,0.535778074021943
1118242,0.4800019357449536
1118243,0.5192661396822162
1118244,0.46512843711834645
1118245,0.48973592026603474
1118246,0.5447028338096072
1118247,0.4458368548676471
1118248,0.5361557144393239
1118249,0.45706944333629884
1118250,0.4344301813811042
1118251,0.4669807664419081
1118252,0.490190524127449
1118253,0.5352428062513678
1118254,0.48416885384198843
1118255,0.4878860004660869
1118256,0.47385128591609416
1118257,0.5143426458790142
1118258,0.5093361406791281
1118259,0.4810542659522148
1118260,0.5309721699534935
1118261,0.5361886572439505
1118262,0.4779101082889771
1118263,0.5091213978072294
1118264,0.5214526179263325
1118265,0.4667874238582891
1118266,0.4858140985358925
1118267,0.5301407110605526
1118268,0.46977704468421616
1118269,0.548835335793258
1118270,0.5001079324957812
1118271,0.4937620666361914
1118272,0.522371582161006
1118273,0.512117542339171
1118274,0.5007089429126483
1118275,0.523943183270012
1118276,0.5058989992761848
1118277,0.4989750093039649
1118278,0.513722296449715
1118279,0.5264091451281832
1118280,0.4852085880814796
1118281,0.5581575321564011
1118282,0.5259504703166497
1118283,0.523044028115376
1118284,0.5329084094792181
1118285,0.48733917611633804
1118286,0.5504558485211545
1118287,0.5195010793017609
1118288,0.5091092910459345
1118289,0.4761059894653102
1118290,0.5378314851420674
1118291,0.4983352964360132
1118292,0.48278266284471716
1118293,0.48920912907918196
1118294,0.5399838791551378
1118295,0.5095448338222431
1118296,0.47840453394569704
1118297,0.4409961292122001
1118298,0.46029021219336125
1118299,0.5442275182526294
1118300,0.5556405568763296
1118301,0.4848413050547514
1118302,0.5313091969606902
1118303,0.4841106252924974
1118304,0.49629317634315956
1118305,0.5290329956187741
1118306,0.49885642058480945
1118307,0.5356169801927713
1118308,0.4729354954909837
1118309,0.4662027954475047
1118310,0.4932295269217839
1118311,0.48551132347225556
1118312,0.5169707884553875
1118313,0.5360467573383048
1118314,0.47444464973451983
1118315,0.49855486206426775
1118316,0.5072923233470731
1118317,0.48812995780687285
1118318,0.5597514269056119
1118319,0.4883829979414727
1118320,0.48255160660572033
1118321,0.5089379028078262
1118322,0.5195915655054337
1118323,0.4923115107676581
1118324,0.546557344209309
1118325,0.4861689650670603
1118326,0.4762198689522427
1118327,0.4910488241984293
1118328,0.5562400590936706
1118329,0.527705586635515
1118330,0.45644398284478743
1118331,0.4799145720843553
1118332,0.4391562972104033
1118333,0.509091910937633
1118334,0.5134435160329722
1118335,0.533819772162863
1118336,0.5062889531600869
1118337,0.48131156214659954
1118338,0.4562923690869505
1118339,0.546502806962327
1118340,0.4814256987180338
1118341,0.5385625994917669
1118342,0.5094809274034445
1118343,0.45720539538651955
1118344,0.45459620298315767
1118345,0.4556507604572034
1118346,0.4578003029157949
1118347,0.48791560573631426
1118348,0.5041246393826693
1118349,0.46580174255149104
1118350,0.5307193448315584
1118351,0.5373751961987973
1118352,0.47330851301904975
1118353,0.47021092101870055
1118354,0.4867817348240823
1118355,0.5164757964145978
1118356,0.5405394936905716
1118357,0.46228494267505793
1118358,0.47333592464871993
1118359,0.40276685098536014
1118360,0.5020524935099634
1118361,0.5101549604611493
1118362,0.4676981271062597
1118363,0.494303984699005
1118364,0.4880227841723938
1118365,0.5385883271565638
1118366,0.48704378324090314
1118367,0.48414213334497974
1118368,0.5720965832167991
1118369,0.4967469587867316
1118370,0.4779553524062078
1118371,0.45840432573228834
1118372,0.4239404474469195
1118373,0.4907592043762155
1118374,0.5178823410741348
1118375,0.47786755387695273
1118376,0.5044030350604228
1118377,0.46989911743421753
1118378,0.48788046962502357
1118379,0.49020083353332045
1118380,0.521159271398759
1118381,0.5131325156567683
1118382,0.532040576807809
1118383,0.5225231826202983
1118384,0.5277087746071178
1118385,0.541756263021889
1118386,0.5110612130524261
1118387,0.5139976712857167
1118388,0.5250262317238167
1118389,0.48442932131036553
1118390,0.49796668940302413
1118391,0.4967033154920874
1118392,0.5434085103250927
1118393,0.5050560007606288
1118394,0.49389088595640085
1118395,0.5311032699568734
1118396,0.4642231133847969
1118397,0.4969606387065702
1118398,0.4808453604992688
1118399,0.5372830556070547
1118400,0.5052592300069577
1118401,0.47299773287211755
1118402,0.46225638975174854
1118403,0.48788370107853013
1118404,0.5546682542462221
1118405,0.49026265663551083
1118406,0.5100241675276492
1118407,0.4860002685238946
1118408,0.5171603001777112
1118409,0.4844466771372742
1118410,0.4708686248326735
1118411,0.49712818136338244
1118412,0.5454435830392934
1118413,0.5150299721729007
1118414,0.5208736468413592
1118415,0.5264782728827493
1118416,0.4883052173739858
1118417,0.4515064560756241
1118418,0.47272185486180196
1118419,0.510475542098245
1118420,0.5327869176676794
1118421,0.5027283306212027
1118422,0.499135596364474
1118423,0.4702833475240795
1118424,0.4792149005960302
1118425,0.4909822365450638
1118426,0.5463394972846202
1118427,0.40857725084773844
1118428,0.5216787265683209
1118429,0.4591791876849203
1118430,0.5410775899522248
1118431,0.5171175923081126
1118432,0.5191153038925564
1118433,0.5129044489306072
1118434,0.5034004270483711
1118435,0.5370267848034717
1118436,0.5138723830576832
1118437,0.5263942005841695
1118438,0.4876997337116822
1118439,0.4874100271899684
1118440,0.4803475788953421
1118441,0.4761595094892312
1118442,0.5132312596282924
1118443,0.4573941210185552
1118444,0.485702664364196
1118445,0.5591977664639131
1118446,0.48837755564241914
1118447,0.5007328462334525
1118448,0.47482252492388016
1118449,0.5016054876521936
1118450,0.5097315377280375
1118451,0.48571787866347776
1118452,0.5152727358736071
1118453,0.5171723554834158
1118454,0.5139345201250461
1118455,0.49485530567517655
1118456,0.5072002941055689
1118457,0.5136384765574205
1118458,0.5061081324353193
1118459,0.4999357212310602
1118460,0.474784373968061
1118461,0.4628587736423354
1118462,0.5467318676443584
1118463,0.5592245676095013
1118464,0.5101875571587684
1118465,0.5367464398210676
1118466,0.4820870784921151
1118467,0.535605139170801
1118468,0.4909264097026879
1118469,0.41487834522226597
1118470,0.4920048200585534
1118471,0.49421080579408405
1118472,0.5938561647684226
1118473,0.5310692920864252
1118474,0.48059888889721736
1118475,0.4749515720712929
1118476,0.5082762508505038
1118477,0.5305158622742393
1118478,0.5038990379802125
1118479,0.5129046979000894
1118480,0.5192547622254379
1118481,0.5139117651081786
1118482,0.56556542004572
1118483,0.4852729413148297
1118484,0.4561484414922698
1118485,0.4947178454514981
1118486,0.5134705318480146
1118487,0.5072572100484413
1118488,0.4839426173114774
1118489,0.5302746319927697
1118490,0.49402888150343033
1118491,0.4865990609691328
1118492,0.5305320514827806
1118493,0.5728157455141382
1118494,0.46888795509180253
1118495,0.48722956388630956
1118496,0.5189058364999157
1118497,0.49284275785438736
1118498,0.5136551585730219
1118499,0.5492371493234366
1118500,0.49782948869965765
1118501,0.4839858245685748
1118502,0.4936567196042376
1118503,0.4930721011960883
1118504,0.4912749659983546
1118505,0.46484846209344177
1118506,0.4862090292057799
1118507,0.5288932948886638
1118508,0.5102872780464296
1118509,0.4822231045899745
1118510,0.47083524126102483
1118511,0.4988104885062343
1118512,0.4434556967703617
1118513,0.49163369462991874
1118514,0.5165772540766377
1118515,0.5175746237198913
1118516,0.5538670303137007
1118517,0.5538193645618399
1118518,0.5452766797188688
1118519,0.4908064325874565
1118520,0.4827326650448655
1118521,0.48458722691507394
1118522,0.5009858273514879
1118523,0.49558451430638356
1118524,0.49157966108580087
1118525,0.5101839975064686
1118526,0.4600835436177718
1118527,0.4894205429343053
1118528,0.4853525363388478
1118529,0.467459469707173
1118530,0.5350854754760032
1118531,0.4848051738487505
1118532,0.4749613485723611
1118533,0.47389601135533355
1118534,0.5164312193740455
1118535,0.5189137627614959
1118536,0.4864154830552267
1118537,0.507151532425944
1118538,0.47492366159622396
1118539,0.5328266699031976
1118540,0.4621696885281778
1118541,0.49761857884661753
1118542,0.5289369474220398
1118543,0.4844121951102835
1118544,0.5211344018358257
1118545,0.5044414497505887
1118546,0.5036195668068277
1118547,0.47888464999097324
1118548,0.4983714278259247
1118549,0.4799631919306569
1118550,0.5674758014142254
1118551,0.5259286272814937
1118552,0.4773661204234228
1118553,0.467311088529226
1118554,0.4493858631997905
1118555,0.5303481107058619
1118556,0.4808259642961311
1118557,0.5257997260056124
1118558,0.4941794253236831
1118559,0.5029814730950711
1118560,0.5275628556412353
1118561,0.5161179164486204
1118562,0.5197922590548333
1118563,0.4848734306772374
1118564,0.5617203945309118
1118565,0.5041105171988104
1118566,0.5896310751194656
1118567,0.49114596488263484
1118568,0.5296438813234821
1118569,0.5405606831089708
1118570,0.472427527756813
1118571,0.4767388200233759
1118572,0.5079015812793995
1118573,0.48889069412541636
1118574,0.49175059510555774
1118575,0.5464636573521223
1118576,0.5133800609703089
1118577,0.45805688504519493
1118578,0.481687126404741
1118579,0.4971102605247205
1118580,0.5072494638646815
1118581,0.5505143893904538
1118582,0.4664429698317975
1118583,0.4806548619469929
1118584,0.4969928921982
1118585,0.482333816351992
1118586,0.5272792153213919
1118587,0.5214608982236099
1118588,0.47066891768221547
1118589,0.4641854231523884
1118590,0.5101155434940637
1118591,0.4599575910128772
1118592,0.5340571244622004
1118593,0.44197199676491566
1118594,0.5312321589815672
1118595,0.5660278841750733
1118596,0.4805929357925786
1118597,0.5253707555906628
1118598,0.5349660177551745
1118599,0.5169347913663145
1118600,0.4839853157293515
1118601,0.4713263635510128
1118602,0.5378275104671114
1118603,0.5143370170425163
1118604,0.5583066748917197
1118605,0.4621439024991776
1118606,0.48900280742104585
1118607,0.46031558849269755
1118608,0.5154980535037977
1118609,0.4920564129700233
1118610,0.4464501674122885
1118611,0.44128876777154985
1118612,0.5377631445567896
1118613,0.4866525529694431
1118614,0.48771287515687384
1118615,0.4370513753994509
1118616,0.5090791982593533
1118617,0.5439713605358806
1118618,0.4483526170977826
1118619,0.5219820628784286
1118620,0.5304796941555525
1118621,0.4935146679961255
1118622,0.5318650857604253
1118623,0.48979577353741127
1118624,0.5064830436742568
1118625,0.5339934732966882
1118626,0.5221737223372731
1118627,0.5213173110004748
1118628,0.5001247443962746
1118629,0.501184290921569
1118630,0.48862339740853283
1118631,0.4982761681033308
1118632,0.5738213561104626
1118633,0.48747576423004857
1118634,0.5177776309976491
1118635,0.5508030109240781
1118636,0.4582024415101998
1118637,0.5035830037360967
1118638,0.5157009741277152
1118639,0.47445653735505366
1118640,0.5072348405474579
1118641,0.5202611953277726
1118642,0.54837141336984
1118643,0.4129607600602546
1118644,0.5138968495350749
1118645,0.5765818864950417
1118646,0.4862309975205755
1118647,0.5226515034503489
1118648,0.4545134968765092
1118649,0.5117055129044857
1118650,0.5525236398959052
1118651,0.4727040639906203
1118652,0.5361800118360336
1118653,0.5023729700248626
1118654,0.5566350038765542
1118655,0.4615025955763109
1118656,0.5284939996395283
1118657,0.46627105973964666
1118658,0.507382064846419
1118659,0.5418082191212136
1118660,0.515974249943937
1118661,0.48378033115106306
1118662,0.4791821032597019
1118663,0.4988168495863579
1118664,0.48696262796346096
1118665,0.48874094237556776
1118666,0.49099629422513497
1118667,0.4968940166150299
1118668,0.4847930880945944
1118669,0.512330586217376
1118670,0.5043500648887261
1118671,0.532152639954172
1118672,0.5173781118876303
1118673,0.5500001466002212
1118674,0.49944555782685957
1118675,0.5180749110395001
1118676,0.4992601088986862
1118677,0.5171866062554162
1118678,0.5068124358805192
1118679,0.4982133093913609
1118680,0.5034026024420816
1118681,0.5133631327715871
1118682,0.5168423878529645
1118683,0.5226000612570152
1118684,0.49953827604113477
1118685,0.5726107789422332
1118686,0.48353986516308
1118687,0.5733140611933498
1118688,0.533658005661586
1118689,0.5394851428817976
1118690,0.5289020039087778
1118691,0.5027303169722699
1118692,0.5178381344829402
1118693,0.5403674482492139
1118694,0.48953848396586847
1118695,0.4798242591853067
1118696,0.5725262833272354
1118697,0.5229627530365822
1118698,0.5363948718132308
1118699,0.4702809530921002
1118700,0.4978608382389464
1118701,0.4682366469730087
1118702,0.5480265685931074
1118703,0.5529091153899166
1118704,0.4992657685301058
1118705,0.5699375023645779
1118706,0.49021159181044993
1118707,0.536174093047749
1118708,0.51120955543299
1118709,0.5288624838412115
1118710,0.4631486517490387
1118711,0.5200953375186409
1118712,0.5154817261812662
1118713,0.5030874157290831
1118714,0.47092077788305264
1118715,0.41952112387734963
1118716,0.4411985424292721
1118717,0.5595278330625714
1118718,0.4964839463178482
1118719,0.5291707328880931
1118720,0.507419329686955
1118721,0.4840849063295268
1118722,0.4747254936539426
1118723,0.5170392266379167
1118724,0.47609599417135773
1118725,0.500164104570956
1118726,0.5044258272947686
1118727,0.5217533221707763
1118728,0.5264221970686399
1118729,0.5654791433124899
1118730,0.46200673267798936
1118731,0.5197598090599151
1118732,0.5446558666801758
1118733,0.48209337519721507
1118734,0.5063377625258152
1118735,0.5279024886322397
1118736,0.5565462909844043
1118737,0.46426612695556824
1118738,0.49386925765071615
1118739,0.5039423274378818
1118740,0.5133640604448082
1118741,0.541655784305283
1118742,0.5393370935101344
1118743,0.5563037582711866
1118744,0.4666066916770354
1118745,0.5251545638621237
1118746,0.5589235183016236
1118747,0.47206307178250684
1118748,0.510046819162543
1118749,0.5440879693306253
1118750,0.4729544884148317
1118751,0.5341357712270172
1118752,0.5161517838141493
1118753,0.5066520744430154
1118754,0.48886015023247403
1118755,0.48996591088404734
1118756,0.5911639665240895
1118757,0.524925523061799
1118758,0.5104365835689095
1118759,0.5544258543580836
1118760,0.5010802761232207
1118761,0.5075028745043609
1118762,0.4598011435417662
1118763,0.5132755743165981
1118764,0.48510979571987095
1118765,0.482810956485263
1118766,0.48446553469566617
1118767,0.4974701699003242
1118768,0.4541917998626588
1118769,0.5399257385700681
1118770,0.6026352530000137
1118771,0.49977935092973325
1118772,0.5182505805322607
1118773,0.5244955438854038
1118774,0.5003359771151812
1118775,0.5328078509631181
1118776,0.5067133298927399
1118777,0.5707705891952773
1118778,0.47000837872954354
1118779,0.4894109798916025
1118780,0.47370088752102013
1118781,0.4623594417940192
1118782,0.5205633710220714
1118783,0.4999988519533707
1118784,0.4668053319309462
1118785,0.5121092038542929
1118786,0.5484627753467017
1118787,0.45711432776968935
1118788,0.5347166172732296
1118789,0.5422946968651052
1118790,0.4915101175147099
1118791,0.469807217296083
1118792,0.5164029916431403
1118793,0.5408439464389294
1118794,0.5449208181981695
1118795,0.53691037653615
1118796,0.5371850750023743
1118797,0.46525220815417373
1118798,0.5326940871316542
1118799,0.47077925765176737
1118800,0.5516332001805382
1118801,0.4762257052634959
1118802,0.4766405917758861
1118803,0.5797269940526083
1118804,0.4929925805372747
1118805,0.4783313834603784
1118806,0.5487436927290269
1118807,0.4821174434024361
1118808,0.5039077444668061
1118809,0.47051576315337895
1118810,0.553278294150197
1118811,0.5289654849327532
1118812,0.4850856541146101
1118813,0.5486650842198195
1118814,0.5246585181445249
1118815,0.5170850950406146
1118816,0.5042510326756824
1118817,0.5216365308456259
1118818,0.5064627123825471
1118819,0.45946855873449277
1118820,0.5258514967049801
1118821,0.495402159790857
1118822,0.5297602648207339
1118823,0.506184101377325
1118824,0.531068764332059
1118825,0.46931753052734204
1118826,0.5433807005587549
1118827,0.48660751511384254
1118828,0.450261577434048
1118829,0.5145139362334867
1118830,0.5276657411770715
1118831,0.536867916807153
1118832,0.5375752704135881
1118833,0.5361898941139546
1118834,0.5237940749916326
1118835,0.5276627810393122
1118836,0.5394083486723822
1118837,0.503735529110092
1118838,0.5008597595502206
1118839,0.5004673960402162
1118840,0.47690088972296063
1118841,0.47468578448382326
1118842,0.5248667009453374
1118843,0.49079991309783333
1118844,0.487832867206537
1118845,0.507213207354853
1118846,0.5355915505186649
1118847,0.5593134275684911
1118848,0.52505627779476
1118849,0.4883713894329309
1118850,0.42314249844765106
1118851,0.5080438238892793
1118852,0.540896669562166
1118853,0.5017262192369055
1118854,0.5231795633051357
1118855,0.494688784060891
1118856,0.47311244644075545
1118857,0.5673613688292133
1118858,0.470862641384299
1118859,0.4598182086247453
1118860,0.4894855538553865
1118861,0.5280470582992671
1118862,0.5032035110965855
1118863,0.46581737113046223
1118864,0.4974883084485155
1118865,0.4990787900377186
1118866,0.49147030798474933
1118867,0.4888163587006856
1118868,0.49996218826078126
1118869,0.5170023399369562
1118870,0.5277273205589306
1118871,0.4792357182299025
1118872,0.483570172276578
1118873,0.4928218965502418
1118874,0.5255257159926976
1118875,0.5019911492613972
1118876,0.48773734486945947
1118877,0.4979282271329889
1118878,0.5264568797545792
1118879,0.5461143627655041
1118880,0.5019107589623415
1118881,0.5135689301415409
1118882,0.5528752466990041
1118883,0.49088170994057057
1118884,0.45228194795805254
1118885,0.5198453700007278
1118886,0.5004987430944616
1118887,0.48556232877404204
1118888,0.4468301081434244
1118889,0.5063297909532961
1118890,0.4972382910549359
1118891,0.4728637001316377
1118892,0.4788689352117405
1118893,0.587700352021311
1118894,0.5009981381854133
1118895,0.46196066273558506
1118896,0.5435815274590934
1118897,0.46958447730835684
1118898,0.547253826507973
1118899,0.4669244542531379
1118900,0.5572957865263648
1118901,0.5004589349660847
1118902,0.4952822421724528
1118903,0.5091233525839081
1118904,0.47655596332772926
1118905,0.5556159978440489
1118906,0.4953075006686256
1118907,0.5635888861193693
1118908,0.5140177602724634
1118909,0.5064043986575282
1118910,0.5626959372522391
1118911,0.5162991823565668
1118912,0.5123067290843732
1118913,0.5126859745393794
1118914,0.5077655716033818
1118915,0.480623759814395
1118916,0.4960718046522604
1118917,0.47692351705554464
1118918,0.5007357990719111
1118919,0.5512946210173726
1118920,0.4977455673792405
1118921,0.5117256315873896
1118922,0.498011407871355
1118923,0.6104733236561005
1118924,0.4981511913105223
1118925,0.45589786760166867
1118926,0.5422701316199039
1118927,0.49265000647978235
1118928,0.4620924150783079
1118929,0.471340901116857
1118930,0.46799888581882304
1118931,0.5149856133040072
1118932,0.5339378699137542
1118933,0.5289269302147499
1118934,0.5176962654026562
1118935,0.49543664638959567
1118936,0.5976336418534831
1118937,0.5261365033210088
1118938,0.5339164893033577
1118939,0.48819726767577415
1118940,0.49001078327161546
1118941,0.4741487202588448
1118942,0.518591751544377
1118943,0.48141803364997193
1118944,0.47730854729385286
1118945,0.541561998803184
1118946,0.5423634607628431
1118947,0.4682090674953992
1118948,0.5282943270336229
1118949,0.5027259056358806
1118950,0.489637726319654
1118951,0.4954336613021154
1118952,0.5292246767678219
1118953,0.48804085453357693
1118954,0.5035721386284265
1118955,0.42842728647824174
1118956,0.4825588594845667
1118957,0.5117202911876582
1118958,0.5665944961960174
1118959,0.6059039152930604
1118960,0.5223565703568736
1118961,0.4714871011792404
1118962,0.4556098955190617
1118963,0.516909672816679
1118964,0.513523075116837
1118965,0.49842850106574244
1118966,0.4743082528997508
1118967,0.5203844171527742
1118968,0.5151433891024537
1118969,0.5497654605509561
1118970,0.5249016460966903
1118971,0.49881502284744567
1118972,0.5217334554018671
1118973,0.4891893799007546
1118974,0.5091426141014292
1118975,0.4821688882326292
1118976,0.493597877166012
1118977,0.5023969183426977
1118978,0.45840026281718366
1118979,0.47468595116003653
1118980,0.5312242747125621
1118981,0.5042255645008792
1118982,0.49955595610072295
1118983,0.4521547879654853
1118984,0.4816632519238306
1118985,0.46409892544015585
1118986,0.5343448813485454
1118987,0.45511397817768057
1118988,0.46789441106526675
1118989,0.5243589696157333
1118990,0.4487128658548943
1118991,0.46043652247079225
1118992,0.5253523167951334
1118993,0.4843028925601524
1118994,0.4938155130391873
1118995,0.5334606007579152
1118996,0.5342365909550497
1118997,0.5130194382893114
1118998,0.5506847372080805
1118999,0.5059918864201212
1119000,0.5437840945919312
1119001,0.49543673810457933
1119002,0.5752075630947492
1119003,0.49972904441743377
1119004,0.5325142257648539
1119005,0.46787662783713596
1119006,0.5071253104834774
1119007,0.4745211784506885
1119008,0.5288885395438223
1119009,0.49403408268442406
1119010,0.43717852252720996
1119011,0.5330155296537241
1119012,0.477975362640642
1119013,0.5675394965877038
1119014,0.49960480839421423
1119015,0.4802997965694585
1119016,0.4605400674616204
1119017,0.526918705439433
1119018,0.4912680139453832
1119019,0.4543693613568368
1119020,0.4889246621196004
1119021,0.5794063309122461
1119022,0.5911681232420609
1119023,0.5047329634924681
1119024,0.46598772116488113
1119025,0.48999784508332017
1119026,0.509255887603223
1119027,0.5232077245806152
1119028,0.5377323426110785
1119029,0.46352337787571163
1119030,0.474663489452272
1119031,0.47540529949547855
1119032,0.47373725411157963
1119033,0.5212767366198431
1119034,0.5086128077630219
1119035,0.48784547804963746
1119036,0.5268435046360398
1119037,0.563988393423665
1119038,0.47603266921985227
1119039,0.48324853886129726
